time_s,targetspeed_kph,cycleDistance_m,HaulTruck_speed_kph,HaulTruck_distance_m,HaulTruck_elevation_m,HaulTruck_trackgrade_perc,HaulTruck_heading_deg,HaulTruck_throttle_perc,HaulTruck_battery_soc_perc,HaulTruck_battery_power_kW,HaulTruck_payloadpresent
207.0000000000321,50.0,951.4951328841728,13.824521344166707,951.5719357805293,45.14335719015969,10.000000000000142,0.0,100.0,92.44623303201101,2492.182838047494,1.0
208.0000000000326,50.0,955.3352777019991,13.824521344165156,955.4120805983556,45.52737167194212,10.000000000000142,0.0,100.0,92.42892620674671,2492.182838047495,1.0
209.0000000000331,50.0,959.1754225198235,13.824521344164038,959.25222541618,45.91138615372432,9.999999999999787,0.0,100.0,92.41161938148241,2492.1828380474967,1.0
210.00000000003362,50.0,963.0155673376441,13.824521344163227,963.0923702340006,46.295400635506525,9.999999999999787,0.0,100.0,92.39431255621811,2492.182838047497,1.0
211.00000000003413,50.0,966.8557121554647,13.824521344162644,966.9325150518212,46.67941511728873,9.999999999999787,0.0,100.0,92.37700573095383,2492.182838047498,1.0
212.00000000003465,50.0,970.6958569732853,13.82452134416222,970.7726598696418,47.06342959907093,9.999999999999787,0.0,100.0,92.35969890568954,2492.182838047499,1.0
213.00000000003516,50.0,974.536001791106,13.824521344161917,974.6128046874624,47.44744408085313,9.999999999999787,0.0,100.0,92.34239208042524,2492.1828380474994,1.0
214.00000000003567,50.0,978.3761466089265,13.824521344161697,978.452949505283,47.83145856263533,9.999999999999787,0.0,100.0,92.32508525516094,2492.182838047499,1.0
215.00000000003618,50.0,982.2162914267471,13.824521344161537,982.2930943231036,48.215473044417536,9.999999999999787,0.0,100.0,92.30777842989664,2492.1828380474994,1.0
216.0000000000367,50.0,986.0564362445677,13.824521344161425,986.1332391409242,48.59948752619974,9.999999999999787,0.0,100.0,92.29047160463236,2492.1828380474994,1.0
217.0000000000372,50.0,989.8965810623883,13.824521344161333,989.9733839587448,48.98350200798194,9.999999999999787,0.0,100.0,92.27316477936806,2492.1828380475,1.0
218.00000000003772,50.0,993.736725880209,13.824521344161285,993.8135287765654,49.36751648976414,9.999999999999787,0.0,100.0,92.25585795410376,2492.1828380474994,1.0
219.00000000003823,50.0,997.5768706980296,13.824521344161237,997.653673594386,49.751530971546345,9.999999999999787,0.0,100.0,92.23855112883946,2492.1828380475,1.0
220.00000000003874,50.0,1001.4855737144901,15.095839846312828,1001.5690847903924,49.990053699761354,0.0,0.0,100.0,92.22124430357516,2492.1828380475,1.0
221.00000000003925,50.0,1006.0627626261459,17.92256016792047,1006.1620504853174,49.990053699761354,0.0,0.0,100.0,92.20393747831088,2492.1828380475,1.0
222.00000000003976,50.0,1011.3532436382663,20.242560427719194,1011.4654647106225,49.990053699761354,0.0,0.0,100.0,92.18663065304659,2492.1828380475,1.0
223.00000000004027,50.0,1017.2423443874767,22.233022202300017,1017.365654176417,49.990053699761354,0.0,0.0,100.0,92.16932382778229,2492.1828380475,1.0
